"ID","MASTERRECORDID","NAME","TYPE","PARENTID","BILLINGCITY","BILLINGSTATE","BILLINGCOUNTRY","WEBSITE","INDUSTRY","ANNUALREVENUE","OWNERID","CREATEDDATE","CREATEDBYID","STAGE__C","MARKETINGTIER__C","SUB_INDUSTRY__C","TARGET_ACCOUNT__C","MODEL_N_CUSTOMER__C","MARKETING_TARGET__C","STATUS"
"00100000003Y05uAAC","","Image Sensing Systems Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:16.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y05wAAC","","John H. Harland Company","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y05xAAC","","MOCON Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y05yAAC","","M-Tron Industries Inc","Manufacturer","","","","USA","","High Tech","1.07E7","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","B","Other","false","false","Target","Item queried and written successfully"
"00100000003Y05zAAC","","Standex Intl","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","General Industrial Machinery","true","false","Target","Item queried and written successfully"
"00100000003Y060AAC","","u-Nav Microelectronics","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y062AAC","","Arcoelectric","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y063AAC","","CENTRAMARK AMERICA","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y064AAC","","Chartered Semiconductor Manufacturing Ltd.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y065AAC","","Angle Associates","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000003Y067AAC","","Lam Research Corporation","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y068AAC","","HPL Technologies Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y069AAC","","Kinetek - ADC Motors","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06AAAS","","Microwave Technology, Inc.","Other","00100000003VULsAAO","Fremont","CA","United States","www.mwtinc.com","Electronic Components & Accessories","8000000.0","005000000072BkYAAU","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","B","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06BAAS","","Panasonic Corporation","Manufacturer","","Kadoma City","Osaka","Japan","http://www.panasonic.net/","High Tech","1.09095421211E11","005000000072BkYAAU","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","A","Electronic Components","false","false","Target","Item queried and written successfully"
"00100000003Y06CAAS","","Microsoft Corporation","Manufacturer","","","","USA","","High Tech","7.2052E10","005000000072BkYAAU","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","A","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06DAAS","","Mykrolis Corporation","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06EAAS","","DSP Group Inc.","Manufacturer","","San Jose","CA","USA","www.dspg.com","High Tech","1.88589E8","005000000072BkYAAU","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","A","Semiconductors","true","false","Target","Item queried and written successfully"
"00100000003Y06FAAS","","Exabyte","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06IAAS","","POWER COMPONENT SALES","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000003Y06KAAS","","Eaton Corporation","Other","","Cleveland","OH","USA","http://www.eaton.com","High Tech","1.1115E10","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Disqualified","Item queried and written successfully"
"00100000003Y06LAAS","","Endwave Corporation","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06MAAS","","Interlink Electronics","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06NAAS","","Micro-Coax Inc","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06OAAS","","INTERNATIONAL COMPONENTS CORP.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:18.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06PAAS","","Rave Computer Association Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06RAAS","","Astute Networks Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06SAAS","","Intelligent Instrumentation, Inc","Other","","Tucson","AZ","USA","","High Tech","7000000.0","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Disqualified","Item queried and written successfully"
"00100000003Y06TAAS","","ELECTRO-TECH ASSOCIATES INC.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000003Y06UAAS","","Storage Engine Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06VAAS","","Anglia","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06WAAS","","Overland Storage Inc.","Manufacturer","","San Diego","CA","USA","www.overlandstorage.com","High Tech","2.09E8","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","A","OEM","true","false","Disqualified","Item queried and written successfully"
"00100000003Y06XAAS","","Mill-Max Mfg. Corp.","Manufacturer","","Oyster Bay","NY","United States","www.mill-max.com","Electronic Components & Accessories","5.244394E7","005000000072BkYAAU","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","B","Electronic Components","true","false","Target","Item queried and written successfully"
"00100000003Y06ZAAS","","ORION TECHNICAL SALES","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000003Y06aAAC","","Rockwell Collins","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06bAAC","","Foundry Networks, Inc.","Manufacturer","","Santa Clara","CA","USA","http://www.foundrynet.com","High Tech","4.039E8","005000000072BkYAAU","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000003Y06cAAC","","Newark InOne","Systems Integrator","001000000040thtAAA","Chicago","IL","USA","http://www.newark.com","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Disqualified","Item queried and written successfully"
"00100000003Y06dAAC","","Tollgrade Communications Inc.","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06eAAC","","Amistar","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06fAAC","","LeCroy Corporation","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06hAAC","","ScanSource Inc.","Manufacturer","","Greenville","SC","USA","www.scansource.com","High Tech","2.666531E9","005000000072BkYAAU","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000003Y06iAAC","","APTI","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06jAAC","","Sawtek Inc","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:19.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06kAAC","","Parts Now! LLC","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06lAAC","","ITW SwitchesITW Pancon","Manufacturer","","","","USA","","High Tech","1.5E8","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","B","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06mAAC","","Stretch, Inc.","Manufacturer","","Sunnyvale","CA","United States","www.stretchinc.com","High Tech","5700000.0","005000000072BkYAAU","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","B","Semiconductors","true","false","Target","Item queried and written successfully"
"00100000003Y06nAAC","","HFA INC","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06oAAC","","CONNECTORS UNLIMITED","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06pAAC","","EAO Switch Corp","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06qAAC","","WESTECH ASSOCIATES","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000003Y06rAAC","","ElkCorp","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06tAAC","","Cosmotronic","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06uAAC","","SCHURTER INC.","Manufacturer","","","","USA","","High Tech","1.7E8","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","B","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06vAAC","","Temex Microsonics","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000003Y06wAAC","","NetSilicon","Manufacturer","","","","USA","","High Tech","","005000000071vjbAAA","2006-11-09T20:10:20.000Z","00500000006olBCAAY","0 - Target","","Other","false","false","Target","Item queried and written successfully"
